OBJECTID,COD_DEP,DPTO,COD_MUN,MPIO,HaNatura,HaAgro,HanoAgro,HaOtro,PrPropia,PrArrien,PrAparce,PrUsufru,PrComoda,PrOcupac,PrColect,PrAdjudi,PrOtros,PrMixta,UPA,UPNA,Shape_Length_1,Shape_Area_1,ShapeSTArea,ShapeSTLength,cluster
967,5.0,Antioquia,5172.0,Chigorodó,29317.6,34710.5,3616.4,1741.7,524.0,25.0,1.0,2.0,2.0,1.0,172.0,0.0,8.0,1.0,65769.8,3616.4,1.50370468,0.0576077,720226204.583733,166755.838161518,1
968,5.0,Antioquia,5190.0,Cisneros,945.1,3542.8,75.5,89.8,455.0,95.0,16.0,2.0,2.0,3.0,1.0,0.0,109.0,5.0,4577.7,75.5,0.38469958,0.00385162,47972579.7250732,42719.6905198992,1
969,5.0,Antioquia,5197.0,Cocorná,9452.6,11992.7,2437.9,610.3,2205.0,241.0,18.0,110.0,10.0,6.0,35.0,11.0,92.0,63.0,22055.6,2437.9,1.10804005,0.02035634,253643870.916067,120308.105760564,1
970,5.0,Antioquia,5206.0,Concepción,7132.1,11969.0,121.1,426.4,1623.0,154.0,5.0,26.0,19.0,2.0,8.0,1.0,66.0,116.0,19527.5,121.1,0.68506592,0.01463084,182435578.502911,75440.3007948219,1
971,5.0,Antioquia,5209.0,Concordia,3033.0,15493.5,2458.1,292.3,1859.0,67.0,0.0,4.0,3.0,6.0,26.0,1.0,26.0,8.0,18818.8,2458.1,0.74564881,0.01956102,243754975.469299,81860.7473083468,1
972,5.0,Antioquia,5212.0,Copacabana,1322.2,3225.8,730.5,1037.6,2011.0,363.0,19.0,1.0,1.0,5.0,15.0,1.0,61.0,89.0,5585.7,730.5,0.47759557,0.00573945,71559344.1093663,51400.1195037378,1
973,5.0,Antioquia,5234.0,Dabeiba,145956.0,39709.0,5085.0,3055.1,1985.0,367.0,75.0,8.0,9.0,6.0,206.0,39.0,44.0,71.0,188720.2,5085.0,2.56153424,0.16380074,2045098638.64429,284541.206086136,1
974,5.0,Antioquia,5237.0,Don Matías,2208.5,12690.4,3766.2,751.7,562.0,159.0,17.0,1.0,0.0,3.0,7.0,1.0,20.0,27.0,15650.6,3766.2,0.94788811,0.01671861,208517352.708563,104344.40707524,1
975,5.0,Antioquia,5240.0,Ebéjico,2620.9,20230.2,306.2,81.5,2692.0,124.0,3.0,2.0,6.0,1.0,6.0,2.0,30.0,71.0,22932.6,306.2,0.7910666,0.01936342,241421280.088027,85909.5864015876,1
976,5.0,Antioquia,5250.0,El Bagre,51332.3,97005.2,4613.0,2236.4,1302.0,85.0,27.0,9.0,5.0,43.0,11.0,1.0,14.0,39.0,150574.0,4613.0,2.19107668,0.12898942,1612976004.01748,243939.906811065,1
977,5.0,Antioquia,5264.0,Entrerrios,3595.2,14907.3,2180.9,615.9,683.0,342.0,100.0,8.0,1.0,0.0,4.0,2.0,4.0,164.0,19118.4,2180.9,0.78986187,0.01756945,219179631.497355,86895.3467139047,1
978,5.0,Antioquia,5266.0,Envigado,2840.9,2136.3,1145.1,369.9,623.0,86.0,1.0,0.0,1.0,2.0,3.0,1.0,6.0,7.0,5347.1,1145.1,0.48956374,0.00658109,82003930.3539046,52261.7138558357,1
979,5.0,Antioquia,5282.0,Fredonia,3169.7,19878.0,453.8,572.2,2630.0,96.0,7.0,3.0,0.0,2.0,5.0,0.0,45.0,112.0,23619.8,453.8,0.83787338,0.02067148,257508818.73604,92314.0826176879,1
980,5.0,Antioquia,5284.0,Frontino,105098.4,29747.9,385.9,1816.0,1102.0,95.0,1.0,6.0,0.0,2.0,29.0,0.0,13.0,60.0,136662.3,385.9,2.30827665,0.11491539,1433787539.43589,255943.791249595,1
981,5.0,Antioquia,5306.0,Giraldo,785.5,6634.0,1496.0,164.0,684.0,88.0,5.0,3.0,0.0,19.0,4.0,1.0,18.0,31.0,7583.4,1496.0,0.49467451,0.00856459,106851154.510804,54084.5683606307,1
982,5.0,Antioquia,5308.0,Girardota,1421.9,5475.9,1256.0,334.9,2634.0,521.0,20.0,1.0,29.0,2.0,22.0,1.0,48.0,35.0,7232.7,1256.0,0.40658735,0.00646722,80646934.2824346,44383.8991769386,1
983,5.0,Antioquia,5310.0,Gómez Plata,7802.5,24193.0,184.6,542.3,1122.0,75.0,7.0,3.0,1.0,2.0,1.0,0.0,32.0,15.0,32537.9,184.6,0.9247315,0.02718935,339259891.064091,102270.670358761,1
984,5.0,Antioquia,5313.0,Granada,3895.2,14289.9,413.4,429.9,1553.0,145.0,31.0,4.0,2.0,1.0,16.0,2.0,151.0,93.0,18614.9,413.4,0.83976437,0.01603498,199842596.825464,92027.5279137081,1
985,5.0,Antioquia,5315.0,Guadalupe,2216.3,9025.7,269.9,358.3,796.0,28.0,2.0,23.0,0.0,0.0,14.0,0.0,24.0,32.0,11600.3,269.9,0.49476993,0.0098166,122514495.61067,54744.6596089426,1
986,5.0,Antioquia,5318.0,Guarne,5265.5,8917.1,343.7,1014.8,4390.0,865.0,79.0,58.0,31.0,7.0,11.0,11.0,91.0,173.0,15197.4,343.7,0.70588849,0.0134012,167073155.012563,76948.0442187427,1
987,5.0,Antioquia,5321.0,Guatape,3229.1,1225.2,1897.4,1509.3,540.0,62.0,3.0,26.0,7.0,2.0,1.0,0.0,8.0,25.0,5963.7,1897.4,0.48071596,0.00652567,81349922.7440561,52923.0988504592,1
988,5.0,Antioquia,5347.0,Heliconia,3217.8,7579.4,31.4,533.4,831.0,79.0,4.0,1.0,2.0,3.0,7.0,1.0,1.0,49.0,11330.6,31.4,0.56532463,0.00941213,117322329.020443,61259.0160291749,1
989,5.0,Antioquia,5353.0,Hispania,242.5,5605.5,20.8,20.6,414.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,45.0,5868.7,20.8,0.34038604,0.00455778,56773295.7639962,37567.4643610358,1
990,5.0,Antioquia,5360.0,Itagui,223.7,369.0,85.9,1.0,303.0,35.0,1.0,0.0,0.0,0.0,3.0,0.0,9.0,9.0,593.7,85.9,0.23445121,0.00171471,21441883.4043706,24150.0380481049,1
991,5.0,Antioquia,5361.0,Ituango,263850.2,20330.2,104.7,107.9,3444.0,23.0,0.0,7.0,2.0,11.0,105.0,0.0,114.0,11.0,284288.2,104.7,2.7431359,0.18804331,2349078634.52458,302303.631045753,1
992,5.0,Antioquia,5364.0,Jardín,5473.3,12705.0,96.0,1667.2,1027.0,129.0,15.0,9.0,2.0,1.0,15.0,204.0,34.0,76.0,19845.5,96.0,0.71369795,0.01640118,204210006.489529,78864.4061422729,1
993,5.0,Antioquia,5368.0,Jericó,5864.1,14729.3,124.7,222.1,1552.0,145.0,5.0,5.0,1.0,0.0,6.0,2.0,35.0,59.0,20815.5,124.7,0.73629734,0.01666453,207553715.123632,81120.7962915126,1
994,5.0,Antioquia,5376.0,La Ceja,3643.2,8181.6,259.0,506.7,1520.0,359.0,35.0,20.0,30.0,3.0,8.0,0.0,12.0,119.0,12331.5,259.0,0.64587682,0.01119281,139451172.518339,70597.9566240836,1
995,5.0,Antioquia,5380.0,La Estrella,831.0,1725.7,68.9,259.3,326.0,36.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,12.0,2816.0,68.9,0.29338855,0.00284686,35544746.4232176,30777.7908313287,1
996,5.0,Antioquia,5390.0,La Pintada,330.7,4345.6,20.9,487.1,72.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,5163.4,20.9,0.53423032,0.00510342,63564631.8400043,59257.9013350062,1
997,5.0,Antioquia,5400.0,La Unión,5959.9,8562.3,533.6,112.5,1067.0,253.0,24.0,4.0,20.0,2.0,8.0,0.0,3.0,49.0,14634.8,533.6,0.68529868,0.01368153,170452494.440031,73939.6666091212,1
998,5.0,Antioquia,5411.0,Liborina,7692.9,12755.3,98.1,611.7,1332.0,144.0,3.0,2.0,0.0,0.0,15.0,2.0,29.0,1.0,21059.9,98.1,0.66050854,0.01789355,223267300.226254,73117.366425323,1
999,5.0,Antioquia,5425.0,Maceo,9410.4,34851.9,1278.4,297.3,1166.0,101.0,7.0,1.0,0.0,16.0,8.0,2.0,5.0,69.0,44559.5,1278.4,1.35683479,0.03488924,435181646.558127,150125.336936269,1
1000,5.0,Antioquia,5440.0,Marinilla,1508.8,6934.2,1919.4,127.7,1767.0,269.0,99.0,32.0,22.0,11.0,19.0,4.0,50.0,152.0,8570.7,1919.4,0.60391945,0.00915522,114114472.814709,65459.2306315134,1
1001,5.0,Antioquia,5467.0,Montebello,842.4,6912.3,215.7,307.1,844.0,69.0,49.0,3.0,28.0,19.0,0.0,0.0,68.0,22.0,8061.9,215.7,0.58703495,0.00780231,97211026.1721545,64493.4886160878,1
1002,5.0,Antioquia,5475.0,Murindó,115616.1,2691.4,6.3,10353.1,34.0,0.0,0.0,1.0,0.0,17.0,329.0,0.0,5.0,1.0,128660.7,6.3,1.85070629,0.10177903,1270304497.35611,202929.326175788,1
1003,5.0,Antioquia,5480.0,Mutatá,59633.9,49592.6,1794.1,10004.8,1191.0,82.0,11.0,9.0,12.0,2.0,26.0,2.0,24.0,104.0,119231.3,1794.1,1.87221906,0.09321489,1164672128.52421,208315.54530163,1
1004,5.0,Antioquia,5483.0,Nariño,14936.0,15030.7,332.0,302.4,1302.0,85.0,69.0,56.0,7.0,0.0,5.0,2.0,67.0,92.0,30269.0,332.0,0.99788769,0.0259189,322719867.968322,108999.021273721,1
1005,5.0,Antioquia,5490.0,Necoclí,12144.9,105765.1,4467.5,1717.3,2088.0,187.0,67.0,19.0,24.0,36.0,41.0,6.0,29.0,73.0,119627.3,4467.5,2.3753686,0.10486225,1313881672.80923,262004.604778483,1
1006,5.0,Antioquia,5495.0,Nechí,15206.4,66933.4,866.2,3772.6,933.0,38.0,6.0,54.0,0.0,25.0,7.0,1.0,3.0,19.0,85912.4,866.2,2.04373984,0.07816443,978129297.084975,227435.645063193,1
1007,5.0,Antioquia,5501.0,Olaya,1929.2,6113.5,34.9,573.6,529.0,63.0,2.0,1.0,0.0,5.0,11.0,0.0,2.0,36.0,8616.2,34.9,0.48966594,0.00713659,89042711.6061033,53161.0548850202,1
1008,5.0,Antioquia,5541.0,Peñol,2262.8,6272.7,564.2,3082.3,2780.0,482.0,72.0,20.0,12.0,13.0,69.0,12.0,399.0,306.0,11617.8,564.2,0.69579431,0.0115901,144480269.874416,76553.5874325919,1
1009,5.0,Antioquia,5543.0,Peque,18567.3,22781.4,684.8,1306.3,1590.0,217.0,2.0,1.0,0.0,8.0,34.0,7.0,58.0,30.0,42654.9,684.8,1.10366919,0.03534004,441272295.225459,121197.346571458,1
1010,5.0,Antioquia,5576.0,Pueblorrico,1772.6,6147.6,32.7,228.5,637.0,39.0,12.0,18.0,3.0,1.0,4.0,25.0,53.0,32.0,8148.7,32.7,0.53976422,0.00589481,73430266.4261974,59129.9077624642,1
1011,5.0,Antioquia,5579.0,Puerto Berrío,15884.7,97809.8,571.6,3572.9,784.0,34.0,1.0,0.0,0.0,1.0,1.0,2.0,13.0,53.0,117267.3,571.6,1.87552034,0.09901994,1234949909.32194,207607.282103478,1
1012,5.0,Antioquia,5585.0,Puerto Nare,6553.7,49070.8,896.4,729.4,366.0,29.0,1.0,0.0,1.0,7.0,12.0,0.0,2.0,23.0,56353.9,896.4,1.36164331,0.04775595,595207008.076498,148923.628544809,1
1013,5.0,Antioquia,5591.0,Puerto Triunfo,2740.3,32226.9,319.1,566.0,179.0,13.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,7.0,35533.2,319.1,1.0424691,0.03107025,387110772.893703,113514.038739176,1
1014,5.0,Antioquia,5604.0,Remedios,53439.3,138805.2,6213.1,1018.4,1020.0,88.0,3.0,0.0,0.0,3.0,8.0,1.0,10.0,76.0,193262.9,6213.1,3.03148513,0.16314487,2036884467.14457,334554.790844352,1
1015,5.0,Antioquia,5607.0,Retiro,4451.1,11353.7,3188.9,969.6,972.0,107.0,4.0,2.0,0.0,0.0,8.0,0.0,16.0,57.0,16774.3,3188.9,0.68556193,0.01906813,237619248.168835,75658.6999285984,1
1016,5.0,Antioquia,5615.0,Rionegro,3469.7,12934.2,250.4,1370.2,1633.0,253.0,14.0,6.0,2.0,4.0,4.0,0.0,41.0,47.0,17774.2,250.4,0.84139842,0.01604632,200001115.18204,91302.5789552115,1
1017,5.0,Antioquia,5628.0,Sabanalarga,8742.0,17685.8,96.9,351.5,2338.0,224.0,1.0,4.0,6.0,8.0,65.0,4.0,83.0,148.0,26779.3,96.9,0.86666895,0.02175594,271580750.353115,95251.6710172795,1
1018,5.0,Antioquia,5631.0,Sabaneta,112.3,783.8,201.8,150.1,180.0,29.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,1046.2,201.8,0.17904842,0.00128804,15961942.213569,18337.8854736769,1
1019,5.0,Antioquia,5642.0,Salgar,2256.4,23030.1,884.2,567.7,2222.0,110.0,4.0,7.0,6.0,5.0,5.0,1.0,49.0,59.0,25854.2,884.2,0.90677426,0.02408609,300103698.783495,99308.8381496699,1
1020,5.0,Antioquia,5647.0,San Andrés de Cuerquía,1212.8,15194.7,3115.4,435.0,653.0,121.0,9.0,2.0,19.0,3.0,4.0,3.0,8.0,55.0,16842.5,3115.4,0.88611734,0.01777142,221831505.574137,96722.5791854009,1
1021,5.0,Antioquia,5649.0,San Carlos,29993.2,28429.4,7012.3,5572.8,1524.0,170.0,11.0,2.0,22.0,54.0,27.0,2.0,191.0,133.0,63995.5,7012.3,1.44489147,0.06102645,760696996.172789,158269.542296786,1
1022,5.0,Antioquia,5652.0,San Francisco,29073.6,9647.7,264.3,422.7,686.0,55.0,0.0,0.0,35.0,6.0,9.0,3.0,182.0,23.0,39144.0,264.3,1.14419744,0.02861377,356471924.154178,123367.89052784,1
1023,5.0,Antioquia,5656.0,San Jerónimo,3846.7,8091.3,2625.2,776.3,1271.0,198.0,18.0,2.0,6.0,13.0,93.0,22.0,38.0,61.0,12714.2,2625.2,0.68150418,0.01393002,173715842.822141,74227.4121512031,1
1024,5.0,Antioquia,5658.0,San José de la Montaña,9537.1,2565.7,0.5,712.6,199.0,242.0,19.0,0.0,2.0,2.0,0.0,0.0,2.0,20.0,12815.3,0.5,0.53026122,0.01045571,130495028.864576,58181.5482577748,1
1025,5.0,Antioquia,5659.0,San Juan de Urabá,667.9,26834.2,179.7,78.8,547.0,72.0,3.0,0.0,0.0,3.0,5.0,1.0,3.0,35.0,27581.0,179.7,0.89218713,0.02171684,272265855.742639,98676.4691166611,1
1026,5.0,Antioquia,5660.0,San Luis,15295.8,27609.8,6043.7,2285.5,728.0,86.0,4.0,2.0,0.0,0.0,5.0,3.0,43.0,19.0,45191.1,6043.7,1.18318051,0.04254825,530164644.182794,129190.542464566,1
1027,5.0,Antioquia,5664.0,San Pedro,12657.0,8220.6,908.5,2030.5,1738.0,426.0,17.0,2.0,0.0,4.0,1.0,3.0,1.0,207.0,22908.1,908.5,0.89405365,0.01803413,224902166.220351,98223.1029220608,1
1028,5.0,Antioquia,5665.0,San Pedro de Uraba,2709.4,54983.3,325.9,2168.5,989.0,44.0,4.0,2.0,13.0,5.0,3.0,2.0,71.0,52.0,59861.2,325.9,1.48197955,0.04681717,586389704.912263,164719.176519171,1
1029,5.0,Antioquia,5667.0,San Rafael,15635.7,15718.4,2780.3,1536.2,1505.0,165.0,6.0,0.0,5.0,16.0,11.0,3.0,738.0,13.0,32890.4,2780.3,1.05726555,0.0272984,340351269.89356,115299.32356809,1
1030,5.0,Antioquia,5670.0,San Roque,11973.1,27389.8,1346.5,845.6,1458.0,86.0,18.0,8.0,6.0,17.0,40.0,5.0,183.0,174.0,40208.5,1346.5,1.13796358,0.0348884,435089395.024739,125802.028791831,1
1031,5.0,Antioquia,5674.0,San Vicente,9428.5,11488.7,254.4,346.9,2298.0,406.0,47.0,85.0,84.0,20.0,29.0,5.0,240.0,333.0,21264.1,254.4,0.80102852,0.01799372,224338762.564222,87344.6774364397,1
1032,5.0,Antioquia,5679.0,Santa Bárbara,2118.6,14141.6,41.4,1705.2,1835.0,239.0,32.0,10.0,3.0,4.0,4.0,2.0,245.0,309.0,17965.4,41.4,0.75702291,0.01483606,184819619.193981,83313.7100800389,1
1033,5.0,Antioquia,5686.0,Santa Rosa de Osos,22491.1,58072.3,1894.4,2599.3,2264.0,624.0,30.0,4.0,7.0,8.0,51.0,3.0,60.0,138.0,83162.7,1894.4,1.90822822,0.07052885,879964106.632412,208302.046822989,1
1034,5.0,Antioquia,5690.0,Santo Domingo,8439.8,17087.9,652.3,1581.0,1626.0,110.0,13.0,24.0,1.0,25.0,25.0,4.0,112.0,120.0,27108.8,652.3,1.05075399,0.02180574,272035625.128604,116426.674271897,1
1035,5.0,Antioquia,5697.0,El Santuario,2374.0,5077.1,407.9,290.7,1408.0,356.0,106.0,62.0,17.0,7.0,38.0,18.0,47.0,110.0,7741.8,407.9,0.54113963,0.00633251,78928550.8172023,58782.3416604663,1
1036,5.0,Antioquia,5736.0,Segovia,86400.6,36039.7,2636.8,2598.3,227.0,13.0,0.0,9.0,0.0,3.0,4.0,1.0,6.0,16.0,125038.6,2636.8,1.94691491,0.10000544,1249306479.31996,214453.641654567,1
1037,5.0,Antioquia,5756.0,Sonson,66068.2,53750.9,1824.9,2104.9,1407.0,211.0,32.0,4.0,34.0,7.0,6.0,0.0,108.0,40.0,121924.1,1824.9,3.24969317,0.10915653,1359549950.84535,352752.194535964,1
1038,5.0,Antioquia,5761.0,Sopetrán,1370.7,18210.6,1208.5,708.1,2188.0,316.0,40.0,287.0,64.0,9.0,123.0,20.0,57.0,41.0,20289.4,1208.5,0.85576242,0.01756642,219103381.901597,93188.3468925585,1
1039,5.0,Antioquia,5789.0,Támesis,7741.1,15355.4,295.1,434.4,1787.0,43.0,8.0,2.0,2.0,4.0,58.0,0.0,70.0,106.0,23531.0,295.1,0.80089428,0.02066166,257297860.641444,87800.7936805806,1
1040,5.0,Antioquia,5790.0,Tarazá,13419.5,91383.0,4454.8,4401.5,937.0,69.0,4.0,4.0,5.0,9.0,4.0,0.0,11.0,12.0,109203.9,4454.8,2.75032127,0.13318276,1664593869.55844,300323.228311484,1
1041,5.0,Antioquia,5792.0,Tarso,1710.2,8145.7,111.8,449.2,401.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,40.0,10305.1,111.8,0.46809194,0.0098691,122943703.74949,51420.1945866366,1
1042,5.0,Antioquia,5809.0,Titiribí,2773.8,9711.4,895.6,775.2,978.0,192.0,2.0,0.0,0.0,2.0,4.0,0.0,3.0,94.0,13260.3,895.6,0.50288412,0.01149969,143296320.431672,55382.2593053474,1
1043,5.0,Antioquia,5819.0,Toledo,2618.1,10024.9,377.6,337.9,803.0,128.0,17.0,13.0,15.0,4.0,7.0,2.0,48.0,40.0,12981.0,377.6,0.5052121,0.01005519,125544949.441252,54944.9442164278,1
1044,5.0,Antioquia,5837.0,Turbo,247823.2,109575.3,3156.3,10915.1,2562.0,308.0,27.0,6.0,6.0,2.0,218.0,2.0,38.0,122.0,368313.6,3156.3,6.95592348,0.24232574,3032358747.3972,765758.411426715,1
1045,5.0,Antioquia,5842.0,Uramita,8375.9,17205.2,508.9,56.0,476.0,75.0,8.0,0.0,0.0,1.0,5.0,0.0,8.0,50.0,25637.0,508.9,0.93992099,0.02095514,261562158.418501,102778.47073063,1
1046,5.0,Antioquia,5847.0,Urrao,169957.2,58983.0,3305.0,6921.8,2710.0,312.0,181.0,33.0,2.0,2.0,62.0,8.0,67.0,235.0,235862.0,3305.0,2.79030256,0.22013833,2744720825.4896,309839.040848564,1
1047,5.0,Antioquia,5854.0,Valdivia,6387.3,47644.7,1570.4,1297.1,614.0,84.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,39.0,55329.1,1570.4,1.51004937,0.04678729,584493335.858368,164064.696888307,1
1048,5.0,Antioquia,5856.0,Valparaíso,816.2,11301.2,528.2,134.3,863.0,51.0,6.0,0.0,19.0,2.0,2.0,11.0,3.0,59.0,12251.6,528.2,0.61078934,0.01067602,132942643.555283,67028.4916960276,1
1049,5.0,Antioquia,5858.0,Vegachí,6336.6,40694.4,302.0,822.6,76.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,4.0,47853.6,302.0,1.64920985,0.04251468,530600673.526998,181234.222961529,1
1050,5.0,Antioquia,5861.0,Venecia,896.5,11694.5,766.5,682.0,819.0,138.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,79.0,13273.0,766.5,0.54342866,0.01093735,136285124.638902,60131.198421062,1
1051,5.0,Antioquia,5873.0,Vigía del Fuerte,141890.0,23975.5,1.8,4552.5,982.0,18.0,2.0,47.0,4.0,0.0,40.0,0.0,17.0,3.0,170418.0,1.8,2.93190323,0.12529759,1562636984.09379,324865.012177756,1
1052,5.0,Antioquia,5885.0,Yalí,8410.1,32926.2,883.1,1505.7,522.0,62.0,16.0,20.0,2.0,2.0,3.0,1.0,2.0,33.0,42842.0,883.1,1.38351713,0.03613859,450936884.043364,152953.654326776,1
1053,5.0,Antioquia,5887.0,Yarumal,18275.1,45636.9,4162.8,2229.1,1078.0,395.0,43.0,3.0,4.0,7.0,6.0,0.0,26.0,39.0,66141.1,4162.8,1.67949248,0.05972442,745648367.782179,185242.589690997,1
1054,5.0,Antioquia,5890.0,Yolombó,27758.0,59346.8,808.2,5094.8,1331.0,119.0,10.0,1.0,5.0,6.0,17.0,5.0,44.0,68.0,92199.5,808.2,2.82698818,0.07959429,993012308.996191,312294.754472922,1
1055,5.0,Antioquia,5893.0,Yondó,25685.0,138321.8,8789.7,5503.5,782.0,63.0,1.0,0.0,1.0,27.0,9.0,0.0,36.0,59.0,169510.3,8789.7,2.36780608,0.15612996,1948983698.03853,263775.536466185,1
1056,5.0,Antioquia,5895.0,Zaragoza,17478.6,67961.7,7480.9,8350.0,611.0,66.0,5.0,5.0,0.0,2.0,6.0,2.0,6.0,36.0,93790.3,7480.9,2.24740274,0.08511246,1063798230.03575,247321.360916832,1
1057,8.0,Atlántico,8001.0,Barranquilla,265.5,4867.9,5.4,327.1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5460.5,5.4,0.80097699,0.01334403,168560277.193764,88534.4868570133,1
1058,8.0,Atlántico,8078.0,Baranoa,2196.8,7533.7,1396.8,277.1,419.0,81.0,23.0,49.0,11.0,0.0,0.0,45.0,41.0,17.0,10007.6,1396.8,0.73501535,0.00994746,125490525.701708,80937.4921632751,1
1059,8.0,Atlántico,8137.0,Campo de la Cruz,1135.4,7567.3,225.5,479.8,294.0,18.0,1.0,69.0,13.0,0.0,0.0,0.0,2.0,32.0,9182.4,225.5,0.61287986,0.00803818,101272838.201011,68507.552449029,1
1060,8.0,Atlántico,8141.0,Candelaria,2261.7,10557.5,361.3,83.4,354.0,50.0,27.0,3.0,0.0,1.0,0.0,1.0,4.0,51.0,12902.6,361.3,0.6340833,0.01163506,146637123.027526,70632.5507173603,1
1061,8.0,Atlántico,8296.0,Galapa,480.8,4355.9,3606.8,542.1,163.0,15.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0,20.0,5378.7,3606.8,0.42019699,0.00805643,101705245.733743,45735.2392488845,1
1062,8.0,Atlántico,8372.0,Juan de Acosta,1714.8,13429.5,312.9,958.3,88.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,16102.7,312.9,0.75755429,0.01419755,179127800.596544,83347.1761858409,1
1063,8.0,Atlántico,8421.0,Luruaco,2785.7,12789.3,4966.2,1674.7,292.0,54.0,19.0,2.0,8.0,4.0,3.0,8.0,11.0,35.0,17249.6,4966.2,0.93360308,0.02014279,253983702.416104,103204.27451628,1
1064,8.0,Atlántico,8433.0,Malambo,1870.6,5768.9,1319.8,334.9,200.0,60.0,24.0,38.0,1.0,2.0,1.0,5.0,27.0,19.0,7974.4,1319.8,0.5034541,0.00822331,103197939.241127,56185.4026535138,1
1065,8.0,Atlántico,8436.0,Manatí,7152.1,10678.9,2144.0,154.8,852.0,80.0,5.0,1.0,0.0,1.0,23.0,1.0,33.0,74.0,17985.7,2144.0,0.70612562,0.01712818,215823199.152854,78923.0120783675,1
1066,8.0,Atlántico,8520.0,Palmar de Varela,756.3,6642.5,750.4,781.7,68.0,6.0,0.0,28.0,5.0,2.0,1.0,0.0,3.0,27.0,8180.5,750.4,0.49585054,0.00775579,97809835.5734279,52515.2511080464,1
1067,8.0,Atlántico,8549.0,Piojó,1083.8,20916.5,18.8,604.4,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,22604.6,18.8,0.77641569,0.02085196,262999136.561126,85916.6966235038,1
1068,8.0,Atlántico,8558.0,Polonuevo,391.9,5692.8,6.2,1053.2,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,7137.9,6.2,0.44724549,0.00617724,77910783.4691266,49637.6544025224,1
1069,8.0,Atlántico,8560.0,Ponedera,6179.5,11313.9,1030.8,904.3,474.0,59.0,11.0,5.0,1.0,25.0,2.0,0.0,5.0,43.0,18397.6,1030.8,0.79933858,0.0172489,217438996.197742,87019.2073711652,1
1070,8.0,Atlántico,8573.0,Puerto Colombia,293.1,2682.3,3088.3,298.4,29.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,8.0,3273.8,3088.3,0.60598263,0.00624143,78842380.9270986,66584.6608323728,1
1071,8.0,Atlántico,8606.0,Repelón,4012.2,16792.6,3706.5,903.8,1007.0,137.0,32.0,16.0,46.0,1.0,74.0,9.0,29.0,68.0,21708.7,3706.5,0.85785417,0.0278503,351000176.231538,95641.854806315,1
1072,8.0,Atlántico,8634.0,Sabanagrande,374.6,2230.0,463.9,1097.5,44.0,36.0,8.0,20.0,4.0,1.0,2.0,0.0,40.0,14.0,3702.1,463.9,0.30702645,0.00347453,43831676.6564588,34105.9891273742,1
1073,8.0,Atlántico,8638.0,Sabanalarga,11753.3,21533.4,2248.9,2605.9,1047.0,87.0,5.0,8.0,15.0,8.0,12.0,1.0,24.0,104.0,35892.6,2248.9,0.95980302,0.03282201,413835933.666032,106987.885590679,1
1074,8.0,Atlántico,8675.0,Santa Lucía,929.7,4321.3,9.2,17.8,735.0,57.0,0.0,13.0,0.0,0.0,10.0,0.0,25.0,94.0,5268.9,9.2,0.40475529,0.00474497,59776834.4051567,45109.9161102244,1
1075,8.0,Atlántico,8685.0,Santo Tomás,134.1,3842.4,1734.2,346.4,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4322.9,1734.2,0.47079727,0.00541551,68301567.5360593,51959.3959930423,1
1076,8.0,Atlántico,8758.0,Soledad,67.2,1544.9,538.8,45.8,60.0,47.0,1.0,0.0,7.0,15.0,6.0,0.0,12.0,4.0,1657.9,538.8,0.42773317,0.00506559,64057054.5333363,47374.711006448,1
1077,8.0,Atlántico,8770.0,Suan,1608.6,1562.7,494.4,38.6,256.0,78.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,3209.9,494.4,0.29997409,0.00365366,46013182.1211618,33538.9649238031,1
1078,8.0,Atlántico,8832.0,Tubará,2969.0,10991.8,2136.0,1114.8,315.0,52.0,8.0,5.0,0.0,2.0,6.0,5.0,27.0,80.0,15075.6,2136.0,0.68006647,0.0145664,183828340.810167,74933.2876049103,1
1079,8.0,Atlántico,8849.0,Usiacurí,3082.6,5047.7,1114.2,747.4,169.0,9.0,5.0,23.0,6.0,2.0,2.0,2.0,4.0,33.0,8877.7,1114.2,0.53982338,0.00825491,104108861.58748,59907.8517166518,1
